category,name,link
Fruit,Spineless Monkey Orange,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=216
Fruit,Starfruit,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=217
Fruit,Tamarind,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=218
Fruit,Tangerine,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=244
Fruit,Tomato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=364
Fruit,Turkey Berry,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=397
Fruit,Vanilla,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=245
Fruit,Water Chestnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=398
Fruit,White Currant,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=176
Fruit,Winter Squash,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=493
Fruit,Woodapple,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=219
Fruit,Yellow Passionfruit,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=199
Fruit Essence,Vanilla,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=245
Fungus,Abalone,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=489
Fungus,Chanterelle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=723
Fungus,Cloud Ear Fungus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=710
Fungus,Enokitake,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=707
Fungus,Jew'S Ear,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=703
Fungus,Maitake,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=711
Fungus,Morchella,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=856
Fungus,Mushroom,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=246
Fungus,Oyster Mushroom,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=709
Fungus,Shiitake,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=704
Fungus,Truffle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=247
Gourd,Ashgourd,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=377
Gourd,Bittergourd,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=378
Gourd,Bottlegourd,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=379
Gourd,Chayote,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=365
Gourd,Cucumber,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=366
Gourd,Cucurbita,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=978
Gourd,Tinda,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=715
Gourd,Towel Gourd,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=661
Herb,Alfalfa,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=496
Herb,Amaranth,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=497
Herb,American Pokeweed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=613
Herb,Angelica,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=248
Herb,Artemisia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=249
Herb,Basil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=250
Herb,Borage,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=413
Herb,Buckwheat,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=251
Herb,Calamus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=252
Herb,Capers,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=414
Herb,Chervil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=253
Herb,Chia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=533
Herb,Common Verbena,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=454
Herb,Coriander,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=254
Herb,Cornmint,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=255
Herb,Curry Leaf,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=385
Herb,Dill,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=256
Herb,Dock,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=548
Herb,Epazote,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=708
Herb,Evening Primrose,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=436
Herb,Fennel,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=257
Herb,Fenugreek,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=258
Herb,Fireweed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=559
Herb,Garden Cress,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=430
Herb,Garlic,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=259
Herb,Lemon Balm,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=260
Herb,Lemon Verbena,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=410
Herb,Linden,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=450
Herb,Liqourice,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=261
Herb,Mexican Oregano,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=431
Herb,Mint,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=262
Herb,Narrowleaf Cattail,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=718
Herb,Peppermint,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=350
Herb,Pineappple Sage,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=480
Herb,Rhubarb,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=263
Herb,Rocket Salad,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=423
Herb,Roselle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=623
Herb,Rosemary,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=264
Herb,Safflower,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=415
Herb,Sage,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=265
Herb,Scotch Spearmint,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=267
Herb,Silver Linden,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=408
Herb,Sorrel,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=443
Herb,Sourdock,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=714
Herb,Spearmint,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=266
Herb,Summer Savory,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=444
Herb,Tarragon,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=268
Herb,Tea Leaf Willow,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=671
Herb,Teff,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=658
Herb,Thyme,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=269
Herb,Winter Savory,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=445
Legume,Adzuki Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=455
Legume,Beans,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=284
Legume,Black-Eyed Pea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=685
Legume,Catjang Pea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=541
Legume,Chickpea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=417
Legume,Climbing Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=458
Legume,Cluster Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=401
Legume,Gram Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=456
Legume,Grass Pea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=428
Legume,Hyacinth Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=569
Legume,Kidney Beans,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=286
Legume,Lentils,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=429
Legume,Lima Beans,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=285
Legume,Millet,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=437
Legume,Moth Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=590
Legume,Mung Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=457
Legume,Peas,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=288
Legume,Pigeon Pea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=403
Legume,Scarlet Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=438
Legume,Soybean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=289
Legume,Soybean Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=290
Legume,Winged Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=672
Legume,Yardlong Bean,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=698
Maize,Corn,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=56
Maize,Corn Grits,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=932
Maize,Corn Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=57
Maize,Cornbread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=931
Maize,Popcorn,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=58
Maize,Sweetcorn,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=59
Meat,Anatidae,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=728
Meat,Beaver,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=507
Meat,Beef,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=270
Meat,Beef Processed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=271
Meat,Beefalo,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=691
Meat,Bison,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=510
Meat,Black Bear,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=511
Meat,Brown Bear,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=520
Meat,Buffalo,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=521
Meat,Caribou,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=528
Meat,Chicken,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=272
Meat,Columbidae,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=757
Meat,Deer,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=686
Meat,Elk,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=553
Meat,Emu,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=554
Meat,European Rabbit,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=617
Meat,Great Horned Owl,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=699
Meat,Green Turtle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=829
Meat,Greylag Goose,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=562
Meat,Guinea Hen,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=977
Meat,Ham,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=274
Meat,Horse,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=568
Meat,Lamb,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=275
Meat,Mallard Duck,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=551
Meat,Meat,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=276
Meat,Moose,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=589
Meat,Mountain Hare,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=733
Meat,Mule Deer,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=546
Meat,Muskrat,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=593
Meat,Mutton,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=277
Meat,Opossum,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=600
Meat,Ostrich,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=601
Meat,Other Meat Product,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=787
Meat,Pheasant,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=607
Meat,Polar Bear,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=614
Meat,Pork,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=278
Meat,Quail,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=700
Meat,Rabbit,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=690
Meat,Raccoon,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=618
Meat,Rock Ptarmigan,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=745
Meat,Snail,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=751
Meat,Squab,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=651
Meat,Squirrel,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=652
Meat,Sukiyaki,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=279
Meat,True Frog,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=730
Meat,Turkey,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=280
Meat,Wild Boar,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=515
Nut,Acorn,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=492
Nut,Almond,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=281
Nut,Beech Nut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=508
Nut,Brazil Nut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=282
Nut,Butternut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=525
Nut,Cashew Nut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=411
Nut,Chestnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=416
Nut,Chinese Chestnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=534
Nut,European Chestnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=557
Nut,Filbert,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=292
Nut,Ginkgo Nuts,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=561
Nut,Hazelnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=293
Nut,Japanese Chestnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=572
Nut,Macadamia Nut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=294
Nut,Mixed Nuts,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=894
Nut,Nuts,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=295
Nut,Peanut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=287
Nut,Pecans,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=296
Nut,Pili Nut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=609
Nut,Pistachio,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=439
Nut,Walnut,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=297
Plant Derivative,Apple Cider Vinegar,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=383
Plant Derivative,Breadnut Tree Seed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=518
Plant Derivative,Chocolate,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=817
Plant Derivative,Chocolate Spread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=806
Plant Derivative,Cocoa Butter,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=814
Plant Derivative,Cocoa Powder,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=815
Plant Derivative,Cottonseed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=540
Plant Derivative,Creosote,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=314
Plant Derivative,Fermented Tea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=311
Plant Derivative,Honey,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=315
Plant Derivative,Jute,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=575
Plant Derivative,Macaroni,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=316
Plant Derivative,Mustard Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=317
Plant Derivative,Peanut Butter,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=318
Plant Derivative,Peanut Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=319
Plant Derivative,Soy Yogurt,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=890
Plant Derivative,Soybean Sauce,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=291
Plant Derivative,Storax,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=321
Plant Derivative,Tofu,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=823
Plant Derivative,Vinegar,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=322
Plant,Abiyuch,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=490
Plant,Agave,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=717
Plant,Alaska Wild Rhubarb,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=696
Plant,Allium,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=300
Plant,Alpine Sweetvetch,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=586
Plant,Alpinia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=301
Plant,Apple Cider Vinegar,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=383
Plant,Babassu Palm,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=895
Plant,Bamboo Shoots,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=505
Plant,Black Salsify,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=747
Plant,Breadnut Tree Seed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=518
Plant,Cardoon,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=527
Plant,Carob,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=530
Plant,Ceriman,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=302
Plant,Chicory,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=303
Plant,Chocolate,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=817
Plant,Chocolate Spread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=806
Plant,Cocoa Butter,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=814
Plant,Cocoa Powder,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=815
Plant,Colorado Pinyon,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=610
Plant,Common Salsify,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=633
Plant,Cottonseed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=540
Plant,Creosote,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=314
Plant,Fermented Tea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=311
Plant,French Plantain,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=612
Plant,Giant Butterbur,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=523
Plant,Honey,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=315
Plant,Hops,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=304
Plant,Jute,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=575
Plant,Lambsquarters,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=578
Plant,Laurel,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=305
Plant,Longan,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=466
Plant,Lupine,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=432
Plant,Macaroni,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=316
Plant,Mustard Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=317
Plant,Myrtle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=306
Plant,Nopal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=595
Plant,Oil Palm,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=740
Plant,Oil-Seed Camellia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=898
Plant,Olive,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=307
Plant,Oregon Yampah,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=555
Plant,Ostrich Fern,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=712
Plant,Peanut Butter,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=318
Plant,Peanut Oil,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=319
Plant,Pine,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=308
Plant,Purslane,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=440
Plant,Rowal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=702
Plant,Sago Palm,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=741
Plant,Sassafras,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=309
Plant,Shea Tree,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=897
Plant,Small Leaf Linden,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=451
Plant,Soy Yogurt,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=890
Plant,Soybean Sauce,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=291
Plant,Storax,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=321
Plant,Tea,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=310
Plant,Thistle,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=754
Plant,Tobacco,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=312
Plant,Tofu,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=823
Plant,Tree Fern,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=918
Plant,Ucuhuba,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=899
Plant,Vinegar,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=322
Plant,Watercress,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=313
Plant,White Lupine,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=582
Plant,Yautia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=675
Plant,Yellow Pond Lily,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=952
Seafood,Ascidians,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=950
Seafood,Bearded Seal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=639
Seafood,Bivalvia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=693
Seafood,Clam,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=134
Seafood,Common Octopus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=538
Seafood,Crab,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=135
Seafood,Crayfish,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=136
Seafood,Irish Moss,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=570
Seafood,Jellyfish,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=719
Seafood,Kelp,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=137
Seafood,Kombu,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=750
Seafood,Krill,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=138
Seafood,Leather Chiton,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=579
Seafood,Lobster,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=139
Seafood,Mollusc,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=140
Seafood,North Pacific Giant Octopus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=597
Seafood,Oyster,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=141
Seafood,Prawn,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=142
Seafood,Purple Laver,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=705
Seafood,Red Algae,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=749
Seafood,Red King Crab,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=495
Seafood,Ringed Seal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=640
Seafood,Scallop,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=143
Seafood,Sea Cucumber,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=637
Seafood,Shellfish,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=144
Seafood,Shrimp,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=145
Seafood,Spiny Lobster,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=684
Seafood,Spotted Seal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=602
Seafood,Squid,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=147
Seafood,Steller Sea Lion,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=638
Seafood,Trassi,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=146
Seafood,True Seal,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=748
Seafood,Wakame,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=706
Seafood,Walrus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=695
Seafood,Whelk,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=665
Seed,Cocoa,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=283
Seed,Flaxseed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=388
Seed,Muskmallow,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=298
Seed,Nigella Seed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=392
Seed,Sesame,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=299
Spice,Allspice,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=375
Spice,Anise,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=323
Spice,Anise Hyssop,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=324
Spice,Asafoetida,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=376
Spice,Caraway,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=326
Spice,Cardamom,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=327
Spice,Carom Seed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=381
Spice,Cassia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=328
Spice,Celery,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=329
Spice,Cinnamon,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=330
Spice,Clove,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=331
Spice,Cumin,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=332
Spice,Ginger,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=333
Spice,Jalapeno,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=389
Spice,Mace,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=334
Spice,Marjoram,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=335
Spice,Nutmeg,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=336
Spice,Oregano,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=337
Spice,Parsley,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=338
Spice,Pepper,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=339
Spice,Poppy Seed,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=395
Spice,Saffron,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=340
Spice,Star Anise,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=325
Spice,Turmeric,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=341
Spice,White Pepper,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=399
Vegetable Fruit,Capsicum,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=362
Vegetable Fruit,Cherry Pepper,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=363
